timestamp,value
2021-01-01T00:00:00Z,-0.02942261663634418
2021-01-01T00:01:00Z,1.0077873932832768
2021-01-01T00:02:00Z,-0.748065889429878
2021-01-01T00:03:00Z,0.9695460054185344
2021-01-01T00:04:00Z,-1.4378847587354016
2021-01-01T00:05:00Z,0.9973562436743532
2021-01-01T00:06:00Z,-0.9729247330581106
2021-01-01T00:07:00Z,-1.6164199447944374
2021-01-01T00:08:00Z,0.7303070104892402
2021-01-01T00:09:00Z,-1.5765171629495394
2021-01-01T00:10:00Z,-0.021617756577111524
2021-01-01T00:11:00Z,0.2949576591526983
2021-01-01T00:12:00Z,0.7835227614215456
2021-01-01T00:13:00Z,0.7928531983956817
2021-01-01T00:14:00Z,0.6688431806507052
2021-01-01T00:15:00Z,-0.018572174803362734
2021-01-01T00:16:00Z,-0.49650960624199664
2021-01-01T00:17:00Z,1.0165901746367174
2021-01-01T00:18:00Z,0.7072714595978867
2021-01-01T00:19:00Z,0.5845390848933222
2021-01-01T00:20:00Z,-2.2200973138488806
2021-01-01T00:21:00Z,0.5560696670341944
2021-01-01T00:22:00Z,0.7490699603014387
2021-01-01T00:23:00Z,-0.07706504995344433
2021-01-01T00:24:00Z,1.4935883384921782
2021-01-01T00:25:00Z,0.6083558047171644
2021-01-01T00:26:00Z,0.7408563122448668
2021-01-01T00:27:00Z,-1.269928875518949
2021-01-01T00:28:00Z,0.06492304548368427
2021-01-01T00:29:00Z,-0.892443940189715
2021-01-01T00:30:00Z,-0.7928294770728218
2021-01-01T00:31:00Z,-1.2855607416475276
2021-01-01T00:32:00Z,-1.7241631319591841
2021-01-01T00:33:00Z,1.0438358603262192
2021-01-01T00:34:00Z,-0.48729715796781425
2021-01-01T00:35:00Z,-0.15402929003505098
2021-01-01T00:36:00Z,-0.16579681946257724
2021-01-01T00:37:00Z,0.7731598794668871
2021-01-01T00:38:00Z,0.23539872541815532
2021-01-01T00:39:00Z,-0.1852644063595373
2021-01-01T00:40:00Z,-0.12576230775989644
2021-01-01T00:41:00Z,-2.1127690518863966
2021-01-01T00:42:00Z,0.47800059973203857
2021-01-01T00:43:00Z,0.46019798380510507
2021-01-01T00:44:00Z,0.9674937754521507
2021-01-01T00:45:00Z,0.02077765266327881
2021-01-01T00:46:00Z,0.5064197105430173
2021-01-01T00:47:00Z,-1.948220293936028
2021-01-01T00:48:00Z,-0.2804113828961111
2021-01-01T00:49:00Z,-1.1644412774913542
2021-01-01T00:50:00Z,0.6812012288596277
2021-01-01T00:51:00Z,1.2312988328715673
2021-01-01T00:52:00Z,0.46335238855138405
2021-01-01T00:53:00Z,-0.33575350839536044
2021-01-01T00:54:00Z,-1.3026393216784666
2021-01-01T00:55:00Z,-0.7381271141555503
2021-01-01T00:56:00Z,-1.2602818605698702
2021-01-01T00:57:00Z,-1.7593403693114826
2021-01-01T00:58:00Z,0.21255914559116001
2021-01-01T00:59:00Z,-0.5792194885555191
2021-01-01T01:00:00Z,1.0622694900961482
2021-01-01T01:01:00Z,0.9272537777440345
2021-01-01T01:02:00Z,1.2990848908893262
2021-01-01T01:03:00Z,0.4722933703027966
2021-01-01T01:04:00Z,-0.3265304323989653
2021-01-01T01:05:00Z,0.45703140541422044
2021-01-01T01:06:00Z,1.0661696262143525
2021-01-01T01:07:00Z,-1.2090439146382366
2021-01-01T01:08:00Z,1.3723602358645468
2021-01-01T01:09:00Z,-1.0023030194823601
2021-01-01T01:10:00Z,0.9943270490642745
2021-01-01T01:11:00Z,0.019445572718816535
2021-01-01T01:12:00Z,-2.0846032052456733
2021-01-01T01:13:00Z,-0.28538492363130086
2021-01-01T01:14:00Z,0.5212595703071232
2021-01-01T01:15:00Z,0.06421651021450525
2021-01-01T01:16:00Z,1.4539563246014415
2021-01-01T01:17:00Z,0.30292061588965075
2021-01-01T01:18:00Z,-0.35134449528655226
2021-01-01T01:19:00Z,-2.022530089103543
2021-01-01T01:20:00Z,2.4326062272630793
2021-01-01T01:21:00Z,-0.5821927612848609
2021-01-01T01:22:00Z,-0.214549996048636
2021-01-01T01:23:00Z,-2.0202186662167345
2021-01-01T01:24:00Z,-0.5390109710969347
2021-01-01T01:25:00Z,-0.012329235107606685
2021-01-01T01:26:00Z,0.14335550225290575
2021-01-01T01:27:00Z,-1.5141866072725305
2021-01-01T01:28:00Z,0.5068037858623936
2021-01-01T01:29:00Z,0.0799089238903456
2021-01-01T01:30:00Z,0.038583500376529696
2021-01-01T01:31:00Z,0.10765364771309219
2021-01-01T01:32:00Z,0.6087625290611026
2021-01-01T01:33:00Z,-2.505221379506331
2021-01-01T01:34:00Z,0.8166746429753373
2021-01-01T01:35:00Z,-0.8681078483631675
2021-01-01T01:36:00Z,0.5851913132883516
2021-01-01T01:37:00Z,-1.077134601446897
2021-01-01T01:38:00Z,-0.4912410021035511
2021-01-01T01:39:00Z,0.18234395860964886
2021-01-01T01:40:00Z,0.4579695881076657
2021-01-01T01:41:00Z,-0.6338979951973702
2021-01-01T01:42:00Z,-1.2573752261499054
2021-01-01T01:43:00Z,-1.3228238140622515
2021-01-01T01:44:00Z,-0.5097750891418044
2021-01-01T01:45:00Z,-0.10502967921193798
2021-01-01T01:46:00Z,-0.172694611401984
2021-01-01T01:47:00Z,0.23815575321956559
2021-01-01T01:48:00Z,-0.38324966599136284
2021-01-01T01:49:00Z,-1.152609969529513
2021-01-01T01:50:00Z,1.6384291010830154
2021-01-01T01:51:00Z,0.5223349345476582
